10	4	-83.35
4	22	-61.71
22	4	-53.11
4	25	-64.45
25	4	-59.38
4	35	-66.97
35	4	-58.91
4	38	-84.78
38	4	-80.93
4	43	-77.01
43	4	-74.90
4	50	-87.94
50	4	-83.44
4	54	-88.62
54	4	-83.09
4	60	-89.78
60	4	-85.56
4	66	-62.33
66	4	-54.80
4	67	-82.65
67	4	-77.07
4	74	-80.73
74	4	-82.09
4	76	-89.83
76	4	-88.14
4	77	-73.93
77	4	-69.23
4	85	-88.83
85	4	-81.26
4	89	-85.55
89	4	-83.60
4	90	-65.99
90	4	-58.73
4	97	-89.97
97	4	-83.64
5	6	-72.04
6	5	-69.88
5	7	-87.96
7	5	-89.73
5	9	-77.40
9	5	-77.48
5	10	-86.18
10	5	-88.35
5	11	-81.01
11	5	-85.43
5	13	-83.28
13	5	-84.38
5	14	-87.57
14	5	-87.68
5	18	-80.65
18	5	-81.49
5	19	-87.03
19	5	-87.19
5	21	-82.40
21	5	-88.43
5	22	-86.81
22	5	-85.33
5	23	-75.13
23	5	-75.02
5	27	-88.75
27	5	-88.47
5	30	-86.08
30	5	-86.41
5	35	-80.84
35	5	-79.89
5	43	-82.85
43	5	-87.85
5	45	-76.76
45	5	-79.53
5	52	-87.00
52	5	-85.12
5	59	-88.86
59	5	-89.39
5	63	-88.76
63	5	-84.86
5	70	-87.30
70	5	-85.26
5	78	-85.44
78	5	-83.37
5	81	-78.26
81	5	-80.73
5	82	-88.12
82	5	-88.09
5	87	-89.65
87	5	-89.51
5	97	-86.01
97	5	-86.80
6	7	-82.98
7	6	-86.92
6	9	-86.48
9	6	-88.71
6	15	-80.62
15	6	-88.13
6	18	-86.18
18	6	-89.18
6	22	-76.30
22	6	-76.98
6	23	-59.87
23	6	-61.93
6	25	-82.92
25	6	-87.12
6	28	-82.33
28	6	-89.00
6	30	-87.45
30	6	-89.95
6	33	-85.00
33	6	-89.04
6	35	-79.09
35	6	-80.29
6	38	-84.46
38	6	-89.88
6	42	-76.60
42	6	-81.91
6	43	-78.51
43	6	-85.66
6	48	-71.22
48	6	-76.36
6	52	-82.86
52	6	-83.14
6	63	-84.17
63	6	-82.43
6	66	-83.56
66	6	-85.30
6	76	-74.25
76	6	-81.83
6	78	-75.11
78	6	-75.21
6	80	-85.62
80	6	-82.22
6	82	-85.72
82	6	-87.86
6	87	-85.57
87	6	-87.58
6	91	-73.30
91	6	-78.75
7	14	-77.63
14	7	-75.97
7	22	-87.30
22	7	-84.04
7	25	-89.57
25	7	-89.83
7	33	-88.67
33	7	-88.77
7	35	-82.73
35	7	-80.00
7	41	-71.07
41	7	-67.12
7	43	-69.54
43	7	-72.76
7	50	-87.51
50	7	-88.34
7	55	-81.76
55	7	-84.17
7	59	-89.96
59	7	-88.71
7	60	-70.78
60	7	-71.89
7	62	-75.87
62	7	-73.05
7	64	-81.32
64	7	-82.34
7	66	-77.37
66	7	-75.18
7	67	-76.60
67	7	-76.35
7	74	-81.56
74	7	-88.25
7	75	-84.85
75	7	-88.66
7	77	-88.75
77	7	-89.39
7	85	-77.71
85	7	-75.47
7	90	-86.55
90	7	-84.63
7	98	-85.78
98	7	-85.02
8	10	-88.14
10	8	-85.58
8	15	-83.77
15	8	-84.39
8	19	-85.82
19	8	-81.25
8	20	-89.97
20	8	-83.22
8	23	-88.83
23	8	-83.99
8	31	-87.43
31	8	-83.54
8	33	-87.18
33	8	-84.33
8	36	-76.49
36	8	-76.97
8	39	-84.66
39	8	-85.12
8	42	-86.96
42	8	-85.38
8	49	-86.47
49	8	-85.76
8	57	-87.90
57	8	-85.14
8	59	-89.61
59	8	-85.41
8	67	-87.81
67	8	-84.60
8	76	-87.26
76	8	-87.95
8	77	-84.02
77	8	-81.70
8	78	-87.56
78	8	-80.77
8	80	-79.37
80	8	-69.08
8	83	-70.85
83	8	-65.42
8	89	-81.09
89	8	-81.51
8	91	-79.73
91	8	-78.28
8	100	-82.03
100	8	-80.44
9	12	-86.03
12	9	-87.68
9	18	-75.68
18	9	-76.44
9	21	-66.63
21	9	-72.58
9	22	-89.33
22	9	-87.77
9	23	-89.04
23	9	-88.86
9	52	-60.14
52	9	-58.19
9	63	-79.43
63	9	-75.46
9	70	-88.37
70	9	-86.24
9	74	-78.20
74	9	-86.59
9	81	-79.56
81	9	-81.96
9	88	-84.66
88	9	-87.41
9	100	-85.75
100	9	-88.81
10	11	-85.19
11	10	-87.44
10	13	-79.32
13	10	-78.25
10	15	-81.81
15	10	-84.99
10	16	-87.04
16	10	-88.08
10	19	-79.23
19	10	-77.21
10	20	-87.51
20	10	-83.32
10	22	-86.20
22	10	-82.54
10	23	-75.27
23	10	-72.99
10	25	-79.17
25	10	-79.04
10	30	-82.93
30	10	-81.09
10	33	-86.59
33	10	-86.30
10	38	-85.21
38	10	-86.30
10	39	-80.17
39	10	-83.19
10	42	-75.08
42	10	-76.06
10	45	-80.06
45	10	-80.66
10	48	-86.41
48	10	-87.22
10	53	-80.75
53	10	-77.36
10	59	-75.85
59	10	-74.20
10	76	-76.03
76	10	-79.28
10	77	-72.89
77	10	-73.13
10	78	-79.97
78	10	-75.74
10	80	-83.04
80	10	-75.31
10	86	-85.41
86	10	-79.54
10	89	-77.73
89	10	-80.72
10	91	-71.56
91	10	-72.67
10	99	-84.17
99	10	-85.33
10	100	-72.43
100	10	-73.39
11	16	-87.85
16	11	-86.63
11	19	-88.29
19	11	-84.03
11	20	-86.45
20	11	-80.01
11	26	-77.31
26	11	-77.82
11	30	-89.91
30	11	-85.82
11	31	-85.45
31	11	-81.87
11	32	-86.51
32	11	-84.87
11	35	-89.71
35	11	-84.34
11	36	-77.20
36	11	-77.98
11	49	-66.43
49	11	-66.03
11	51	-78.07
51	11	-75.17
11	53	-88.83
53	11	-83.18
11	72	-79.07
72	11	-80.99
11	86	-74.84
86	11	-66.71
11	97	-74.88
97	11	-71.23
12	21	-82.20
21	12	-86.50
12	46	-71.31
46	12	-73.18
12	48	-88.08
48	12	-89.34
12	63	-83.23
63	12	-77.61
12	70	-82.97
70	12	-79.19
12	93	-79.14
93	12	-80.55
13	17	-79.42
17	13	-81.67
13	18	-79.32
18	13	-79.06
13	19	-84.77
19	13	-83.83
13	20	-84.81
20	13	-81.69
13	28	-75.58
28	13	-78.99
13	30	-71.49
30	13	-70.73
13	32	-87.13
32	13	-88.82
13	34	-73.16
34	13	-73.31
13	35	-86.60
35	13	-84.55
13	38	-85.80
38	13	-87.96
13	40	-72.62
40	13	-72.94
13	45	-65.54
45	13	-67.21
13	47	-84.31
47	13	-85.90
13	51	-89.38
51	13	-89.80
13	58	-83.86
58	13	-87.98
13	65	-85.81
65	13	-86.28
13	71	-80.92
71	13	-82.00
13	78	-79.71
78	13	-76.56
13	82	-78.83
82	13	-77.71
13	97	-85.88
97	13	-85.57
13	99	-64.26
99	13	-66.50
13	100	-83.27
100	13	-85.31
14	22	-81.47
22	14	-79.87
14	25	-83.11
25	14	-85.05
14	41	-78.00
41	14	-75.72
14	43	-83.37
43	14	-88.26
14	50	-75.82
50	14	-78.33
14	54	-82.47
54	14	-83.94
14	60	-86.59
60	14	-89.38
14	63	-86.46
63	14	-82.45
14	64	-73.42
64	14	-76.10
14	75	-81.54
75	14	-87.02
14	77	-85.91
77	14	-88.22
14	85	-81.39
85	14	-80.82
14	90	-79.53
90	14	-79.28
14	94	-85.63
94	14	-88.58
14	98	-87.38
98	14	-88.29
15	19	-73.83
19	15	-68.63
15	20	-88.11
20	15	-80.73
15	26	-80.54
26	15	-80.11
15	33	-89.87
33	15	-86.40
15	34	-89.24
34	15	-85.14
15	38	-84.20
38	15	-82.10
15	39	-87.10
39	15	-86.93
15	42	-82.71
42	15	-80.50
15	45	-82.68
45	15	-80.09
15	47	-87.39
47	15	-84.72
15	53	-83.96
53	15	-77.38
15	59	-78.34
59	15	-73.51
15	66	-88.76
66	15	-82.98
15	72	-87.63
72	15	-88.61
15	76	-86.11
76	15	-86.18
15	77	-84.73
77	15	-81.78
15	78	-87.96
78	15	-80.54
15	83	-88.32
83	15	-82.26
15	91	-77.44
91	15	-75.36
15	97	-83.93
97	15	-79.36
15	99	-86.16
99	15	-84.13
15	100	-78.73
100	15	-76.51
16	24	-84.10
24	16	-81.73
16	31	-87.52
31	16	-85.16
16	36	-84.11
36	16	-86.11
16	49	-79.36
49	16	-80.18
16	51	-82.93
51	16	-81.24
16	72	-85.49
72	16	-88.62
16	86	-77.51
86	16	-70.60
16	97	-81.50
97	16	-79.08
17	18	-86.65
18	17	-84.15
17	27	-83.04
27	17	-79.42
17	28	-77.49
28	17	-78.65
17	40	-79.66
40	17	-77.73
17	47	-84.39
47	17	-83.74
17	58	-70.89
58	17	-72.76
17	65	-81.55
65	17	-79.77
17	71	-76.61
71	17	-75.44
17	81	-87.40
81	17	-86.53
17	82	-61.23
82	17	-57.86
18	21	-71.72
21	18	-76.90
18	23	-85.84
23	18	-84.90
18	27	-88.72
27	18	-87.60
18	28	-82.67
28	18	-86.33
18	40	-87.15
40	18	-87.72
18	52	-86.34
52	18	-83.62
18	65	-77.08
65	18	-77.81
18	71	-88.37
71	18	-89.70
18	81	-81.50
81	18	-83.13
18	82	-82.56
82	18	-81.69
18	90	-85.48
90	18	-84.49
18	99	-82.79
99	18	-85.28
19	20	-80.12
20	19	-77.94
19	23	-84.25
23	19	-83.99
19	25	-86.79
25	19	-88.67
19	26	-73.88
26	19	-78.65
19	32	-86.98
32	19	-89.60
19	33	-86.85
33	19	-88.57
19	42	-84.30
42	19	-87.29
19	45	-74.73
45	19	-77.34
19	53	-69.93
53	19	-68.54
19	59	-73.36
59	19	-73.72
19	66	-88.73
66	19	-88.15
19	72	-81.07
72	19	-87.25
19	76	-76.94
76	19	-82.21
19	77	-86.83
77	19	-89.08
19	78	-59.91
78	19	-57.69
19	80	-87.01
80	19	-81.30
19	83	-79.91
83	19	-79.05
19	91	-69.16
91	19	-72.28
19	97	-77.65
97	19	-78.28
19	99	-79.44
99	19	-82.61
19	100	-73.45
100	19	-76.43
20	24	-80.48
24	20	-83.34
20	26	-68.69
26	20	-75.64
20	30	-83.74
30	20	-86.10
20	32	-80.03
32	20	-84.83
20	36	-79.70
36	20	-86.93
20	39	-77.90
39	20	-85.10
20	45	-84.88
45	20	-89.67
20	51	-80.60
51	20	-84.14
20	53	-82.35
53	20	-83.15
20	59	-84.08
59	20	-86.63
20	68	-84.12
68	20	-89.98
20	72	-74.95
72	20	-83.31
20	78	-74.50
78	20	-74.45
20	86	-72.81
86	20	-71.12
20	91	-82.64
91	20	-87.94
20	97	-55.19
97	20	-57.99
20	99	-82.70
99	20	-88.05
21	44	-82.53
44	21	-77.45
21	52	-82.32
52	21	-74.42
21	81	-86.16
81	21	-82.60
22	23	-81.09
23	22	-82.47
22	24	-83.21
24	22	-85.54
22	25	-66.94
25	22	-70.47
22	26	-82.95
26	22	-89.36
22	28	-78.42
28	22	-84.41
22	35	-56.60
35	22	-57.13
22	38	-77.08
38	22	-81.83
22	39	-82.32
39	22	-88.99
22	41	-77.14
41	22	-76.45
22	42	-66.48
42	22	-71.12
22	43	-61.88
43	22	-68.36
22	48	-81.62
48	22	-86.09
22	52	-80.42
52	22	-80.03
22	53	-79.70
53	22	-79.96
22	55	-75.47
55	22	-81.14
22	59	-86.55
59	22	-88.56
22	63	-71.16
63	22	-68.75
22	66	-66.48
66	22	-67.55
22	67	-77.98
67	22	-80.99
22	74	-75.97
74	22	-85.92
22	76	-70.96
76	22	-77.86
22	77	-73.97
77	22	-77.86
22	78	-88.98
78	22	-88.41
22	81	-84.81
81	22	-88.77
22	83	-88.21
83	22	-88.99
22	89	-77.29
89	22	-83.93
22	90	-80.99
90	22	-82.33
22	91	-82.68
91	22	-87.45
22	100	-74.09
100	22	-78.71
23	25	-81.58
25	23	-83.73
23	30	-88.36
30	23	-88.79
23	34	-74.65
34	23	-76.01
23	35	-81.75
35	23	-80.90
23	38	-85.25
38	23	-88.61
23	42	-64.83
42	23	-68.08
23	43	-80.48
43	23	-85.58
23	45	-75.70
45	23	-78.57
23	48	-84.72
48	23	-87.81
23	52	-70.98
52	23	-69.20
23	63	-79.22
63	23	-75.42
23	65	-88.04
65	23	-89.70
23	66	-78.53
66	23	-78.22
23	78	-81.59
78	23	-79.63
23	82	-85.39
82	23	-85.47
23	85	-89.07
85	23	-88.71
23	86	-88.77
86	23	-85.17
23	99	-80.31
99	23	-83.74
23	100	-86.06
100	23	-89.30
24	30	-87.50
30	24	-87.00
24	32	-49.43
32	24	-51.37
24	34	-79.96
34	24	-80.37
24	40	-88.91
40	24	-89.49
24	45	-84.59
45	24	-86.52
24	49	-83.44
49	24	-86.62
24	51	-71.63
51	24	-72.31
24	56	-86.05
56	24	-89.23
24	58	-80.97
58	24	-85.35
24	63	-87.94
63	24	-83.20
24	68	-76.57
68	24	-79.57
24	72	-79.40
72	24	-84.90
24	97	-81.39
97	24	-81.33
25	35	-67.29
35	25	-64.30
25	38	-69.02
38	25	-70.24
25	39	-77.03
39	25	-80.18
25	41	-86.40
41	25	-82.18
25	42	-86.84
42	25	-87.95
25	43	-81.26
43	25	-84.22
25	50	-81.62
50	25	-82.19
25	53	-81.70
53	25	-78.44
25	59	-82.27
59	25	-80.75
25	64	-77.79
64	25	-78.54
25	66	-69.35
66	25	-66.89
25	67	-86.31
67	25	-85.79
25	74	-81.93
74	25	-88.36
25	77	-59.28
77	25	-59.65
25	89	-72.03
89	25	-75.15
25	90	-83.96
90	25	-81.77
25	91	-83.22
91	25	-84.47
25	97	-80.55
97	25	-79.29
25	100	-82.83
100	25	-83.93
26	30	-84.51
30	26	-79.92
26	36	-88.84
36	26	-89.12
26	39	-83.23
39	26	-83.49
26	45	-87.83
45	26	-85.67
26	49	-82.27
49	26	-81.36
26	51	-79.60
51	26	-76.20
26	53	-77.99
53	26	-71.84
26	72	-81.48
72	26	-82.89
26	78	-72.82
78	26	-65.83
26	86	-83.27
86	26	-74.64
26	97	-72.08
97	26	-67.94
26	99	-80.96
99	26	-79.37
26	100	-80.67
100	26	-78.88
27	28	-74.86
28	27	-79.64
27	32	-86.92
32	27	-89.97
27	37	-80.31
37	27	-81.35
27	40	-86.27
40	27	-87.96
27	45	-80.64
45	27	-83.68
27	47	-83.24
47	27	-86.21
27	51	-86.81
51	27	-88.61
27	58	-79.68
58	27	-85.18
27	65	-86.78
65	27	-88.61
27	69	-66.87
69	27	-69.96
27	71	-68.68
71	27	-71.13
27	79	-78.16
79	27	-86.68
27	82	-78.71
82	27	-78.96
27	84	-56.47
84	27	-59.87
27	87	-89.15
87	27	-89.28
28	45	-79.75
45	28	-78.01
28	47	-89.49
47	28	-87.67
28	51	-88.39
51	28	-85.41
28	58	-70.46
58	28	-71.17
28	65	-81.53
65	28	-78.59
28	79	-82.28
79	28	-86.02
28	82	-73.42
82	28	-68.89
28	99	-87.76
99	28	-86.59
29	40	-85.20
40	29	-78.78
29	54	-86.50
54	29	-80.23
29	60	-88.93
60	29	-83.98
29	62	-80.24
62	29	-71.35
29	64	-83.58
64	29	-78.52
29	85	-87.87
85	29	-79.57
30	32	-78.87
32	30	-81.32
30	34	-67.41
34	30	-68.32
30	37	-88.63
37	30	-89.06
30	40	-86.03
40	30	-87.12
30	45	-85.69
45	30	-88.13
30	51	-85.86
51	30	-87.04
30	58	-83.55
58	30	-88.43
30	59	-88.95
59	30	-89.14
30	65	-88.12
65	30	-89.35
30	72	-73.34
72	30	-79.34
30	78	-81.16
78	30	-78.76
30	81	-87.55
81	30	-89.68
30	82	-78.40
82	30	-78.04
30	86	-83.10
86	30	-79.06
30	97	-83.00
97	30	-83.45
30	99	-72.98
99	30	-75.98
31	36	-82.76
36	31	-87.12
31	49	-85.00
49	31	-88.17
31	80	-86.45
80	31	-80.05
31	83	-89.33
83	31	-87.78
31	86	-89.80
86	31	-85.25
31	92	-61.54
92	31	-61.21
32	34	-82.59
34	32	-81.06
32	45	-82.67
45	32	-82.66
32	47	-87.76
47	32	-87.67
32	51	-80.96
51	32	-79.70
32	58	-82.43
58	32	-84.87
32	68	-85.48
68	32	-86.54
32	97	-85.47
97	32	-83.47
32	99	-83.12
99	32	-83.67
33	35	-87.11
35	33	-84.27
33	38	-79.35
38	33	-80.73
33	39	-83.04
39	33	-86.35
33	41	-85.94
41	33	-81.89
33	42	-88.37
42	33	-89.64
33	50	-70.20
50	33	-70.94
33	53	-84.76
53	33	-81.66
33	55	-75.38
55	33	-77.69
33	57	-83.12
57	33	-83.21
33	67	-81.19
67	33	-80.83
33	75	-69.36
75	33	-73.08
33	77	-89.11
77	33	-89.65
33	78	-84.11
78	33	-80.17
33	80	-67.40
80	33	-59.97
33	86	-89.06
86	33	-83.48
33	89	-79.88
89	33	-83.16
33	90	-84.33
90	33	-82.31
33	91	-80.98
91	33	-82.39
33	98	-80.87
98	33	-80.00
33	100	-75.35
100	33	-76.61
34	35	-84.48
35	34	-82.28
34	37	-88.56
37	34	-88.08
34	40	-74.72
40	34	-74.88
34	45	-86.94
45	34	-88.46
34	47	-85.63
47	34	-87.07
34	56	-86.07
56	34	-88.84
34	58	-75.52
58	34	-79.49
34	65	-81.41
65	34	-81.72
34	66	-89.06
66	34	-87.39
34	78	-83.23
78	34	-79.91
34	82	-71.70
82	34	-70.42
34	97	-88.74
97	34	-88.27
34	99	-76.09
99	34	-78.17
34	100	-86.15
100	34	-88.04
35	38	-84.54
38	35	-88.75
35	39	-78.66
39	35	-84.80
35	41	-87.47
41	35	-86.25
35	42	-71.48
42	35	-75.58
35	43	-74.81
43	35	-80.76
35	48	-83.10
48	35	-87.04
35	52	-88.19
52	35	-87.26
35	53	-86.54
53	35	-86.27
35	60	-84.98
60	35	-88.83
35	62	-85.72
62	35	-85.63
35	63	-89.83
63	35	-86.89
35	66	-63.64
66	35	-64.17
35	74	-73.31
74	35	-82.73
35	76	-78.19
76	35	-84.57
35	77	-69.35
77	35	-72.71
35	85	-80.71
85	35	-81.20
35	89	-75.73
89	35	-81.84
35	90	-78.22
90	35	-79.03
35	91	-78.53
91	35	-82.77
35	97	-77.67
97	35	-79.40
35	100	-76.53
100	35	-80.63
36	39	-87.19
39	36	-87.17
36	49	-76.95
49	36	-75.76
36	53	-89.49
53	36	-83.06
36	59	-85.64
59	36	-80.96
36	76	-89.29
76	36	-89.51
36	83	-86.48
83	36	-80.57
36	86	-84.51
86	36	-75.60
36	92	-87.35
92	36	-82.65
36	100	-87.80
100	36	-85.73
37	40	-89.10
40	37	-89.75
37	56	-61.49
56	37	-64.74
37	68	-85.43
68	37	-88.50
37	69	-77.22
69	37	-79.27
37	71	-86.35
71	37	-87.76
37	84	-84.66
84	37	-87.02
38	42	-78.21
42	38	-78.10
38	43	-73.65
43	38	-75.38
38	45	-88.20
45	38	-87.71
38	50	-84.43
50	38	-83.79
38	53	-77.91
53	38	-73.42
38	55	-81.56
55	38	-82.49
38	59	-84.24
59	38	-81.50
38	60	-88.70
60	38	-88.33
38	64	-89.40
64	38	-88.93
38	66	-80.02
66	38	-76.34
38	67	-76.78
67	38	-75.05
38	76	-69.92
76	38	-72.09
38	77	-70.24
77	38	-69.40
38	80	-81.40
80	38	-72.59
38	89	-59.73
89	38	-61.63
38	90	-74.24
90	38	-70.83
38	91	-84.98
91	38	-85.01
38	98	-86.28
98	38	-84.04
38	100	-85.06
100	38	-84.94
39	43	-81.28
43	39	-81.09
39	45	-87.72
45	39	-85.30
39	53	-78.83
53	39	-72.41
39	55	-88.11
55	39	-87.12
39	59	-84.00
59	39	-79.34
39	72	-86.61
72	39	-87.76
39	76	-75.23
76	39	-75.46
39	80	-72.54
80	39	-61.80
39	83	-84.73
83	39	-78.84
39	91	-79.14
91	39	-77.23
39	100	-86.45
100	39	-84.40
40	47	-73.10
47	40	-74.38
40	56	-84.98
56	40	-87.58
40	58	-76.69
58	40	-80.49
40	65	-87.45
65	40	-87.59
40	66	-87.03
66	40	-85.20
40	69	-83.93
69	40	-85.33
40	71	-81.13
71	40	-81.89
40	78	-88.88
78	40	-85.40
40	80	-88.07
80	40	-81.10
40	82	-77.55
82	40	-76.11
40	84	-85.92
84	40	-87.63
40	87	-88.12
87	40	-86.55
41	43	-68.87
43	41	-76.04
41	50	-77.83
50	41	-82.62
41	52	-86.82
52	41	-87.11
41	53	-81.56
53	41	-82.51
41	60	-68.85
60	41	-73.92
41	63	-83.86
63	41	-82.14
41	64	-73.90
64	41	-78.86
41	66	-69.61
66	41	-71.37
41	67	-81.86
67	41	-85.56
41	70	-88.02
70	41	-88.15
41	74	-78.08
74	41	-88.73
41	77	-76.69
77	41	-81.28
41	80	-82.96
80	41	-79.58
41	85	-84.87
85	41	-86.58
41	90	-79.87
90	41	-81.90
41	98	-82.65
98	41	-85.84
42	43	-81.75
43	42	-83.59
42	45	-85.15
45	42	-84.77
42	53	-88.52
53	42	-84.15
42	59	-88.31
59	42	-85.68
42	63	-89.66
63	42	-82.61
42	67	-86.73
67	42	-85.10
42	75	-85.77
75	42	-88.21
42	76	-81.66
76	42	-83.93
42	77	-83.27
77	42	-82.53
42	78	-85.04
78	42	-79.83
42	89	-68.11
89	42	-70.11
42	91	-84.05
91	42	-84.18
42	98	-89.24
98	42	-87.10
42	100	-85.94
100	42	-85.93
43	48	-83.82
48	43	-81.81
43	50	-88.96
50	43	-86.57
43	66	-68.50
66	43	-63.08
43	74	-61.39
74	43	-64.86
43	77	-79.49
77	43	-76.91
43	89	-87.57
89	43	-87.73
43	90	-80.33
90	43	-75.19
43	91	-81.67
91	43	-79.96
44	46	-76.84
46	44	-79.49
44	70	-84.01
70	44	-81.02
44	93	-66.36
93	44	-68.56
44	95	-80.47
95	44	-79.72
44	96	-71.79
96	44	-76.15
45	47	-83.92
47	45	-83.84
45	51	-84.65
51	45	-83.40
45	58	-84.21
58	45	-86.66
45	59	-80.11
59	45	-77.86
45	78	-75.13
78	45	-70.29
45	82	-75.03
82	45	-72.23
45	99	-60.82
99	45	-61.38
46	70	-74.44
70	46	-68.80
46	93	-72.04
93	46	-71.58
46	95	-87.19
95	46	-83.79
46	96	-84.96
96	46	-86.68
47	56	-80.26
56	47	-81.59
47	58	-85.21
58	47	-87.74
47	59	-89.87
59	47	-87.70
47	65	-83.40
65	47	-82.27
47	68	-87.11
68	47	-88.27
47	69	-88.08
69	47	-88.20
47	71	-78.23
71	47	-77.72
47	77	-87.74
77	47	-87.46
47	79	-84.29
79	47	-89.84
47	82	-76.47
82	47	-73.76
47	84	-84.52
84	47	-84.95
47	87	-88.55
87	47	-85.72
47	99	-87.38
99	47	-88.02
48	52	-82.61
52	48	-77.74
48	53	-88.13
53	48	-83.92
48	63	-64.57
63	48	-57.69
48	66	-87.70
66	48	-84.29
48	74	-72.49
74	48	-77.98
48	90	-86.10
90	48	-82.97
48	93	-89.50
93	48	-89.66
49	51	-84.89
51	49	-82.39
49	72	-86.53
72	49	-88.85
49	83	-87.48
83	49	-82.75
49	86	-65.83
86	49	-58.11
49	92	-86.67
92	49	-83.16
49	97	-87.82
97	49	-84.58
50	55	-75.11
55	50	-76.68
50	60	-85.68
60	50	-85.96
50	62	-84.74
62	50	-81.09
50	64	-88.96
64	50	-89.13
50	66	-75.26
66	50	-72.23
50	67	-68.99
67	50	-67.90
50	75	-73.60
75	50	-76.57
50	76	-79.97
76	50	-82.77
50	77	-74.36
77	50	-74.16
50	80	-84.45
80	50	-76.28
50	85	-84.81
85	50	-81.74
50	90	-74.62
90	50	-71.86
50	98	-77.22
98	50	-75.62
50	100	-88.08
