gain	1	16	-103.34
gain	16	1	-102.05
gain	1	17	-105.08
gain	17	1	-105.41
gain	1	18	-98.35
gain	18	1	-96.59
gain	1	19	-68.90
gain	19	1	-68.90
gain	1	20	-85.52
gain	20	1	-83.31
gain	1	21	-96.68
gain	21	1	-98.20
gain	1	22	-73.57
gain	22	1	-70.02
gain	1	23	-71.30
gain	23	1	-73.97
gain	1	24	-90.92
gain	24	1	-93.52
gain	1	25	-74.08
gain	25	1	-73.63
gain	1	26	-89.24
gain	26	1	-87.69
gain	1	27	-99.63
gain	27	1	-100.76
gain	1	28	-94.44
gain	28	1	-95.75
gain	1	29	-101.93
gain	29	1	-105.41
gain	1	30	-87.77
gain	30	1	-87.56
gain	1	31	-93.12
gain	31	1	-92.12
gain	1	32	-100.71
gain	32	1	-101.17
gain	1	33	-74.39
gain	33	1	-75.39
gain	1	34	-95.53
gain	34	1	-99.61
gain	1	35	-78.25
gain	35	1	-75.23
gain	1	36	-95.25
gain	36	1	-93.73
gain	1	37	-93.85
gain	37	1	-92.55
gain	1	38	-88.74
gain	38	1	-89.93
gain	1	39	-80.27
gain	39	1	-84.64
gain	1	40	-96.42
gain	40	1	-98.45
gain	1	41	-88.41
gain	41	1	-91.74
gain	1	42	-74.66
gain	42	1	-70.45
gain	1	43	-80.19
gain	43	1	-80.74
gain	1	44	-110.36
gain	44	1	-110.25
gain	1	45	-78.84
gain	45	1	-77.38
gain	1	46	-108.66
gain	46	1	-108.02
gain	1	47	-101.00
gain	47	1	-101.54
gain	1	48	-83.78
gain	48	1	-81.71
gain	1	49	-98.93
gain	49	1	-100.59
gain	1	50	-89.05
gain	50	1	-89.76
gain	1	51	-103.02
gain	51	1	-108.50
gain	1	52	-95.24
gain	52	1	-94.55
gain	1	53	-74.39
gain	53	1	-76.45
gain	1	54	-108.37
gain	54	1	-108.80
gain	1	55	-89.39
gain	55	1	-89.93
gain	1	56	-111.19
gain	56	1	-112.53
gain	1	57	-90.68
gain	57	1	-87.63
gain	1	58	-90.74
gain	58	1	-92.30
gain	1	59	-72.78
gain	59	1	-72.67
gain	1	60	-99.43
gain	60	1	-97.86
gain	1	61	-112.45
gain	61	1	-115.79
gain	1	62	-102.55
gain	62	1	-100.41
gain	1	63	-100.76
gain	63	1	-101.35
gain	1	64	-82.81
gain	64	1	-85.09
gain	1	65	-106.35
gain	65	1	-109.38
gain	1	66	-92.76
gain	66	1	-91.95
gain	1	67	-76.99
gain	67	1	-75.31
gain	1	68	-95.23
gain	68	1	-96.04
gain	1	69	-99.57
gain	69	1	-99.91
gain	1	70	-80.65
gain	70	1	-85.02
gain	1	71	-101.79
gain	71	1	-106.19
gain	1	72	-91.60
gain	72	1	-96.86
gain	1	73	-100.56
gain	73	1	-101.23
gain	1	74	-86.23
gain	74	1	-90.14
gain	1	75	-85.04
gain	75	1	-93.53
gain	1	76	-59.43
gain	76	1	-56.77
gain	1	77	-79.44
gain	77	1	-79.70
gain	1	78	-86.50
gain	78	1	-91.33
gain	1	79	-98.08
gain	79	1	-100.38
gain	1	80	-88.35
gain	80	1	-94.89
gain	1	81	-100.60
gain	81	1	-100.29
gain	1	82	-87.91
gain	82	1	-89.31
gain	1	83	-88.30
gain	83	1	-91.17
gain	1	84	-96.63
gain	84	1	-96.42
gain	1	85	-93.27
gain	85	1	-93.63
gain	1	86	-92.46
gain	86	1	-95.18
gain	1	87	-103.26
gain	87	1	-103.08
gain	1	88	-110.27
gain	88	1	-105.52
gain	1	89	-65.53
gain	89	1	-71.04
gain	1	90	-74.10
gain	90	1	-70.94
gain	1	91	-62.19
gain	91	1	-61.80
gain	1	92	-99.86
gain	92	1	-99.12
gain	1	93	-104.57
gain	93	1	-104.72
gain	1	94	-93.01
gain	94	1	-92.60
gain	1	95	-109.98
gain	95	1	-110.47
gain	1	96	-109.15
gain	96	1	-107.47
gain	1	97	-93.09
gain	97	1	-93.57
gain	1	98	-93.64
gain	98	1	-96.43
gain	1	99	-88.58
gain	99	1	-89.47
gain	1	100	-73.46
gain	100	1	-78.24
gain	2	3	-96.47
gain	3	2	-98.39
gain	2	4	-93.51
gain	4	2	-86.78
gain	2	5	-95.11
gain	5	2	-96.52
gain	2	6	-95.26
gain	6	2	-93.71
gain	2	7	-105.58
gain	7	2	-105.24
gain	2	8	-79.20
gain	8	2	-79.66
gain	2	9	-93.18
gain	9	2	-94.39
gain	2	10	-102.43
gain	10	2	-100.02
gain	2	11	-72.09
gain	11	2	-73.38
gain	2	12	-115.01
gain	12	2	-114.46
gain	2	13	-89.12
gain	13	2	-91.52
gain	2	14	-99.46
gain	14	2	-97.57
gain	2	15	-96.97
gain	15	2	-96.30
gain	2	16	-88.27
gain	16	2	-86.73
gain	2	17	-86.25
gain	17	2	-86.34
gain	2	18	-103.28
gain	18	2	-101.28
gain	2	19	-91.23
gain	19	2	-90.98
gain	2	20	-76.67
gain	20	2	-74.21
gain	2	21	-108.76
gain	21	2	-110.04
gain	2	22	-93.33
gain	22	2	-89.53
gain	2	23	-99.74
gain	23	2	-102.17
gain	2	24	-90.40
gain	24	2	-92.76
gain	2	25	-92.32
gain	25	2	-91.63
gain	2	26	-78.01
gain	26	2	-76.21
gain	2	27	-102.55
gain	27	2	-103.43
gain	2	28	-101.53
gain	28	2	-102.59
gain	2	29	-111.97
gain	29	2	-115.20
gain	2	30	-89.74
gain	30	2	-89.28
gain	2	31	-86.25
gain	31	2	-85.01
gain	2	32	-100.09
gain	32	2	-100.31
gain	2	33	-93.07
gain	33	2	-93.84
gain	2	34	-104.85
gain	34	2	-108.68
gain	2	35	-89.67
gain	35	2	-86.41
gain	2	36	-66.52
gain	36	2	-64.76
gain	2	37	-109.30
gain	37	2	-107.76
gain	2	38	-86.68
gain	38	2	-87.62
gain	2	39	-84.10
gain	39	2	-88.22
gain	2	40	-85.70
gain	40	2	-87.49
gain	2	41	-102.84
gain	41	2	-105.92
gain	2	42	-107.66
gain	42	2	-103.21
gain	2	43	-95.63
gain	43	2	-95.93
gain	2	44	-103.10
gain	44	2	-102.74
gain	2	45	-94.67
gain	45	2	-92.97
gain	2	46	-99.90
gain	46	2	-99.01
gain	2	47	-107.12
gain	47	2	-107.41
gain	2	48	-101.99
gain	48	2	-99.68
gain	2	49	-78.46
gain	49	2	-79.87
gain	2	50	-92.40
gain	50	2	-92.86
gain	2	51	-80.36
gain	51	2	-85.59
gain	2	52	-103.56
gain	52	2	-102.63
gain	2	53	-86.53
gain	53	2	-88.34
gain	2	54	-97.93
gain	54	2	-98.12
gain	2	55	-103.06
gain	55	2	-103.36
gain	2	56	-107.12
gain	56	2	-108.22
gain	2	57	-83.47
gain	57	2	-80.18
gain	2	58	-87.88
gain	58	2	-89.19
gain	2	59	-82.15
gain	59	2	-81.79
gain	2	60	-97.22
gain	60	2	-95.41
gain	2	61	-102.77
gain	61	2	-105.87
gain	2	62	-107.90
gain	62	2	-105.52
gain	2	63	-112.66
gain	63	2	-113.00
gain	2	64	-101.44
gain	64	2	-103.47
gain	2	65	-100.41
gain	65	2	-103.20
gain	2	66	-101.18
gain	66	2	-100.13
gain	2	67	-97.62
gain	67	2	-95.70
gain	2	68	-101.26
gain	68	2	-101.83
gain	2	69	-94.03
gain	69	2	-94.12
gain	2	70	-105.03
gain	70	2	-109.15
gain	2	71	-105.67
gain	71	2	-109.82
gain	2	72	-91.60
gain	72	2	-96.61
gain	2	73	-92.39
gain	73	2	-92.82
gain	2	74	-92.98
gain	74	2	-96.64
gain	2	75	-101.99
gain	75	2	-110.23
gain	2	76	-89.50
gain	76	2	-86.60
gain	2	77	-90.57
gain	77	2	-90.59
gain	2	78	-87.58
gain	78	2	-92.17
gain	2	79	-105.78
gain	79	2	-107.83
gain	2	80	-79.41
gain	80	2	-85.70
gain	2	81	-107.07
gain	81	2	-106.53
gain	2	82	-96.22
gain	82	2	-97.37
gain	2	83	-85.82
gain	83	2	-88.44
gain	2	84	-99.75
gain	84	2	-99.29
gain	2	85	-102.88
gain	85	2	-103.00
gain	2	86	-64.02
gain	86	2	-66.49
gain	2	87	-101.30
gain	87	2	-100.87
gain	2	88	-119.49
gain	88	2	-114.50
gain	2	89	-95.50
gain	89	2	-100.76
gain	2	90	-104.41
gain	90	2	-101.02
gain	2	91	-95.87
gain	91	2	-95.23
gain	2	92	-96.17
gain	92	2	-95.18
gain	2	93	-108.59
gain	93	2	-108.49
gain	2	94	-106.89
gain	94	2	-106.23
gain	2	95	-106.21
gain	95	2	-106.46
gain	2	96	-113.29
gain	96	2	-111.37
gain	2	97	-78.53
gain	97	2	-78.77
gain	2	98	-98.01
gain	98	2	-100.56
gain	2	99	-96.62
gain	99	2	-97.26
gain	2	100	-87.32
gain	100	2	-91.85
gain	3	4	-85.28
gain	4	3	-76.63
gain	3	5	-77.68
gain	5	3	-77.15
gain	3	6	-65.67
gain	6	3	-62.20
gain	3	7	-89.76
gain	7	3	-87.50
gain	3	8	-98.96
gain	8	3	-97.49
gain	3	9	-102.81
gain	9	3	-102.09
gain	3	10	-76.24
gain	10	3	-71.91
gain	3	11	-96.05
gain	11	3	-95.41
gain	3	12	-109.47
gain	12	3	-106.99
gain	3	13	-80.05
gain	13	3	-80.53
gain	3	14	-95.49
gain	14	3	-91.68
gain	3	15	-98.58
gain	15	3	-95.98
gain	3	16	-89.14
gain	16	3	-85.67
gain	3	17	-97.51
gain	17	3	-95.67
gain	3	18	-83.26
gain	18	3	-79.33
gain	3	19	-92.87
gain	19	3	-90.70
gain	3	20	-93.46
gain	20	3	-89.08
gain	3	21	-85.15
gain	21	3	-84.51
gain	3	22	-91.57
gain	22	3	-85.85
gain	3	23	-66.50
gain	23	3	-67.00
gain	3	24	-105.90
gain	24	3	-106.33
gain	3	25	-84.92
gain	25	3	-82.30
gain	3	26	-93.52
gain	26	3	-89.80
gain	3	27	-102.69
gain	27	3	-101.65
gain	3	28	-83.74
gain	28	3	-82.87
gain	3	29	-105.58
gain	29	3	-106.89
gain	3	30	-96.17
gain	30	3	-93.78
gain	3	31	-111.66
gain	31	3	-108.49
gain	3	32	-98.74
gain	32	3	-97.03
gain	3	33	-86.66
gain	33	3	-85.50
gain	3	34	-96.32
gain	34	3	-98.23
gain	3	35	-89.97
gain	35	3	-84.78
gain	3	36	-107.36
gain	36	3	-103.67
gain	3	37	-101.51
gain	37	3	-98.04
gain	3	38	-92.97
gain	38	3	-91.99
gain	3	39	-101.49
gain	39	3	-103.69
gain	3	40	-97.77
gain	40	3	-97.64
gain	3	41	-95.70
gain	41	3	-96.85
gain	3	42	-89.64
gain	42	3	-83.26
gain	3	43	-88.91
gain	43	3	-87.29
gain	3	44	-108.97
gain	44	3	-106.68
gain	3	45	-76.31
gain	45	3	-72.68
gain	3	46	-97.76
gain	46	3	-94.94
gain	3	47	-102.37
gain	47	3	-100.74
gain	3	48	-91.26
gain	48	3	-87.02
gain	3	49	-99.05
gain	49	3	-98.54
gain	3	50	-101.73
gain	50	3	-100.27
gain	3	51	-99.80
gain	51	3	-103.10
gain	3	52	-85.85
gain	52	3	-82.99
gain	3	53	-86.36
gain	53	3	-86.24
gain	3	54	-114.07
gain	54	3	-112.33
gain	3	55	-96.69
gain	55	3	-95.06
gain	3	56	-102.30
gain	56	3	-101.47
gain	3	57	-102.65
gain	57	3	-97.43
gain	3	58	-88.74
gain	58	3	-88.13
gain	3	59	-82.32
gain	59	3	-80.04
gain	3	60	-102.02
gain	60	3	-98.29
gain	3	61	-110.64
gain	61	3	-111.81
gain	3	62	-103.71
gain	62	3	-99.41
gain	3	63	-98.45
gain	63	3	-96.87
gain	3	64	-99.19
gain	64	3	-99.29
gain	3	65	-85.69
gain	65	3	-86.55
gain	3	66	-92.20
gain	66	3	-89.22
gain	3	67	-109.69
gain	67	3	-105.84
gain	3	68	-91.39
gain	68	3	-90.03
gain	3	69	-105.20
gain	69	3	-103.37
gain	3	70	-99.14
gain	70	3	-101.33
gain	3	71	-104.35
gain	71	3	-106.58
gain	3	72	-99.68
gain	72	3	-102.76
gain	3	73	-114.41
gain	73	3	-112.91
gain	3	74	-89.92
gain	74	3	-91.66
gain	3	75	-99.95
gain	75	3	-106.27
gain	3	76	-90.98
gain	76	3	-86.16
gain	3	77	-85.64
gain	77	3	-83.74
gain	3	78	-92.35
gain	78	3	-95.01
gain	3	79	-99.05
gain	79	3	-99.18
gain	3	80	-103.31
gain	80	3	-107.68
gain	3	81	-97.79
gain	81	3	-95.32
gain	3	82	-80.21
gain	82	3	-79.44
gain	3	83	-93.86
gain	83	3	-94.55
gain	3	84	-104.14
gain	84	3	-101.76
gain	3	85	-105.60
gain	85	3	-103.79
gain	3	86	-99.57
gain	86	3	-100.12
gain	3	87	-103.62
gain	87	3	-101.27
gain	3	88	-98.48
gain	88	3	-91.56
gain	3	89	-92.52
gain	89	3	-95.86
gain	3	90	-87.71
gain	90	3	-82.39
gain	3	91	-90.52
gain	91	3	-87.95
gain	3	92	-91.84
gain	92	3	-88.93
gain	3	93	-103.61
gain	93	3	-101.59
gain	3	94	-105.64
gain	94	3	-103.05
gain	3	95	-102.90
gain	95	3	-101.22
gain	3	96	-106.85
gain	96	3	-103.00
gain	3	97	-95.20
gain	97	3	-93.51
gain	3	98	-97.50
gain	98	3	-98.12
gain	3	99	-82.72
gain	99	3	-81.44
gain	3	100	-81.13
gain	100	3	-83.74
gain	4	5	-82.65
gain	5	4	-90.77
gain	4	6	-71.36
gain	6	4	-76.53
gain	4	7	-83.58
gain	7	4	-89.97
gain	4	8	-83.87
gain	8	4	-91.05
gain	4	9	-89.54
gain	9	4	-97.47
gain	4	10	-86.26
gain	10	4	-90.57
gain	4	11	-99.47
gain	11	4	-107.48
gain	4	12	-90.84
gain	12	4	-97.02
gain	4	13	-87.39
gain	13	4	-96.51
gain	4	14	-88.20
gain	14	4	-93.04
gain	4	15	-78.34
gain	15	4	-84.38
gain	4	16	-80.36
gain	16	4	-85.55
gain	4	17	-78.53
gain	17	4	-85.35
gain	4	18	-91.49
gain	18	4	-96.21
gain	4	19	-85.13
gain	19	4	-91.60
gain	4	20	-82.49
gain	20	4	-86.75
gain	4	21	-85.39
gain	21	4	-93.39
gain	4	22	-44.60
gain	22	4	-47.53
gain	4	23	-75.58
gain	23	4	-84.73
gain	4	24	-105.15
gain	24	4	-114.23
gain	4	25	-47.93
gain	25	4	-53.96
gain	4	26	-85.00
gain	26	4	-89.93
gain	4	27	-94.81
gain	27	4	-102.41
gain	4	28	-87.65
gain	28	4	-95.43
gain	4	29	-85.57
gain	29	4	-95.53
gain	4	30	-87.80
gain	30	4	-94.07
gain	4	31	-99.32
gain	31	4	-104.81
gain	4	32	-93.11
gain	32	4	-100.05
gain	4	33	-72.94
gain	33	4	-80.43
gain	4	34	-91.31
gain	34	4	-101.86
gain	4	35	-56.39
gain	35	4	-59.85
gain	4	36	-84.54
gain	36	4	-89.50
gain	4	37	-99.07
gain	37	4	-104.25
gain	4	38	-73.64
gain	38	4	-81.30
gain	4	39	-96.26
gain	39	4	-107.11
gain	4	40	-91.61
gain	40	4	-100.12
gain	4	41	-70.46
gain	41	4	-80.27
gain	4	42	-70.30
gain	42	4	-72.57
gain	4	43	-68.80
gain	43	4	-75.83
gain	4	44	-93.52
gain	44	4	-99.88
gain	4	45	-96.42
gain	45	4	-101.44
gain	4	46	-91.06
gain	46	4	-96.89
gain	4	47	-95.88
gain	47	4	-102.89
gain	4	48	-74.46
gain	48	4	-78.87
gain	4	49	-85.86
gain	49	4	-94.00
gain	4	50	-85.75
gain	50	4	-92.94
gain	4	51	-87.02
gain	51	4	-98.97
gain	4	52	-82.26
gain	52	4	-88.06
gain	4	53	-92.73
gain	53	4	-101.26
gain	4	54	-82.00
gain	54	4	-88.91
gain	4	55	-79.25
gain	55	4	-86.27
gain	4	56	-100.91
gain	56	4	-108.73
gain	4	57	-94.67
gain	57	4	-98.10
gain	4	58	-92.78
gain	58	4	-100.82
gain	4	59	-74.92
gain	59	4	-81.28
gain	4	60	-94.16
gain	60	4	-99.07
gain	4	61	-101.55
gain	61	4	-111.37
gain	4	62	-85.58
gain	62	4	-89.92
gain	4	63	-69.15
gain	63	4	-76.21
gain	4	64	-83.46
gain	64	4	-92.21
gain	4	65	-89.61
gain	65	4	-99.12
gain	4	66	-54.45
gain	66	4	-60.12
gain	4	67	-83.67
gain	67	4	-88.47
gain	4	68	-95.69
gain	68	4	-102.98
gain	4	69	-102.41
gain	69	4	-109.22
gain	4	70	-85.36
gain	70	4	-96.20
gain	4	71	-88.54
gain	71	4	-99.41
gain	4	72	-93.56
gain	72	4	-105.29
gain	4	73	-91.66
gain	73	4	-98.81
gain	4	74	-77.19
gain	74	4	-87.58
gain	4	75	-85.32
gain	75	4	-100.29
gain	4	76	-74.01
gain	76	4	-77.83
gain	4	77	-63.41
gain	77	4	-70.15
gain	4	78	-94.97
gain	78	4	-106.27
gain	4	79	-95.26
gain	79	4	-104.03
gain	4	80	-82.06
gain	80	4	-95.07
gain	4	81	-89.17
gain	81	4	-95.35
gain	4	82	-92.72
gain	82	4	-100.59
gain	4	83	-82.83
gain	83	4	-92.18
gain	4	84	-98.62
gain	84	4	-104.88
gain	4	85	-85.42
gain	85	4	-92.26
gain	4	86	-88.22
gain	86	4	-97.42
gain	4	87	-104.00
gain	87	4	-110.30
gain	4	88	-81.15
gain	88	4	-82.88
gain	4	89	-67.36
gain	89	4	-79.35
gain	4	90	-66.43
gain	90	4	-69.75
gain	4	91	-84.89
gain	91	4	-90.97
gain	4	92	-104.94
gain	92	4	-110.67
gain	4	93	-82.27
gain	93	4	-88.89
gain	4	94	-98.86
gain	94	4	-104.92
gain	4	95	-101.18
gain	95	4	-108.15
gain	4	96	-98.49
gain	96	4	-103.29
gain	4	97	-88.12
gain	97	4	-95.08
gain	4	98	-90.25
gain	98	4	-99.53
gain	4	99	-87.73
gain	99	4	-95.10
gain	4	100	-75.45
gain	100	4	-86.71
gain	5	6	-80.17
gain	6	5	-77.22
gain	5	7	-112.92
gain	7	5	-111.19
gain	5	8	-100.74
gain	8	5	-99.80
gain	5	9	-79.95
gain	9	5	-79.76
gain	5	10	-95.79
gain	10	5	-91.98
gain	5	11	-103.76
gain	11	5	-103.65
gain	5	12	-103.80
gain	12	5	-101.85
gain	5	13	-84.41
gain	13	5	-85.41
gain	5	14	-92.22
gain	14	5	-88.93
gain	5	15	-73.45
gain	15	5	-71.37
gain	5	16	-103.36
gain	16	5	-100.42
gain	5	17	-89.87
gain	17	5	-88.56
gain	5	18	-77.90
gain	18	5	-74.49
gain	5	19	-94.77
gain	19	5	-93.12
gain	5	20	-100.77
gain	20	5	-96.91
gain	5	21	-81.44
gain	21	5	-81.31
gain	5	22	-82.96
gain	22	5	-77.76
gain	5	23	-77.85
gain	23	5	-78.88
gain	5	24	-97.84
gain	24	5	-98.80
gain	5	25	-88.43
gain	25	5	-86.33
gain	5	26	-97.95
gain	26	5	-94.76
gain	5	27	-100.72
gain	27	5	-100.20
gain	5	28	-73.82
gain	28	5	-73.48
gain	5	29	-91.24
gain	29	5	-93.08
gain	5	30	-83.99
gain	30	5	-82.14
gain	5	31	-100.42
gain	31	5	-97.78
gain	5	32	-104.78
gain	32	5	-103.60
gain	5	33	-97.84
gain	33	5	-97.20
gain	5	34	-84.26
gain	34	5	-86.69
gain	5	35	-95.17
gain	35	5	-90.51
gain	5	36	-98.25
gain	36	5	-95.08
gain	5	37	-100.11
gain	37	5	-97.17
gain	5	38	-86.04
gain	38	5	-85.58
gain	5	39	-97.14
gain	39	5	-99.86
gain	5	40	-91.94
gain	40	5	-92.33
gain	5	41	-106.30
gain	41	5	-107.98
gain	5	42	-80.46
gain	42	5	-74.60
gain	5	43	-97.08
gain	43	5	-95.98
gain	5	44	-104.30
gain	44	5	-102.53
gain	5	45	-80.19
gain	45	5	-77.08
gain	5	46	-103.34
gain	46	5	-101.05
gain	5	47	-92.45
gain	47	5	-91.34
gain	5	48	-91.16
gain	48	5	-87.45
gain	5	49	-105.08
gain	49	5	-105.09
gain	5	50	-107.97
gain	50	5	-107.03
gain	5	51	-90.34
gain	51	5	-94.17
gain	5	52	-82.23
gain	52	5	-79.90
gain	5	53	-85.75
gain	53	5	-86.16
gain	5	54	-104.09
gain	54	5	-102.87
gain	5	55	-106.59
gain	55	5	-105.48
gain	5	56	-111.33
gain	56	5	-111.02
gain	5	57	-104.54
gain	57	5	-99.85
gain	5	58	-96.44
gain	58	5	-96.35
gain	5	59	-94.11
gain	59	5	-92.35
gain	5	60	-102.90
gain	60	5	-99.69
gain	5	61	-99.30
gain	61	5	-101.00
gain	5	62	-92.66
gain	62	5	-88.87
gain	5	63	-95.50
gain	63	5	-94.44
gain	5	64	-105.01
gain	64	5	-105.64
gain	5	65	-87.16
gain	65	5	-88.55
gain	5	66	-85.86
gain	66	5	-83.41
gain	5	67	-89.88
gain	67	5	-86.55
gain	5	68	-102.49
gain	68	5	-101.66
gain	5	69	-94.25
gain	69	5	-92.94
gain	5	70	-104.00
gain	70	5	-106.71
gain	5	71	-96.45
gain	71	5	-99.19
gain	5	72	-100.18
gain	72	5	-103.78
gain	5	73	-108.18
gain	73	5	-107.21
gain	5	74	-82.71
gain	74	5	-84.97
gain	5	75	-102.87
gain	75	5	-109.71
gain	5	76	-99.21
gain	76	5	-94.91
gain	5	77	-98.94
gain	77	5	-97.56
gain	5	78	-89.50
gain	78	5	-92.68
gain	5	79	-99.54
gain	79	5	-100.19
gain	5	80	-106.97
gain	80	5	-111.86
gain	5	81	-88.72
gain	81	5	-86.78
gain	5	82	-86.22
gain	82	5	-85.96
gain	5	83	-104.07
gain	83	5	-105.29
gain	5	84	-97.70
gain	84	5	-95.84
gain	5	85	-97.27
gain	85	5	-95.98
gain	5	86	-104.17
gain	86	5	-105.24
gain	5	87	-92.47
gain	87	5	-90.64
gain	5	88	-105.76
gain	88	5	-99.36
gain	5	89	-86.69
gain	89	5	-90.55
gain	5	90	-98.92
gain	90	5	-94.12
gain	5	91	-90.47
gain	91	5	-88.43
gain	5	92	-105.34
gain	92	5	-102.95
gain	5	93	-106.92
gain	93	5	-105.42
gain	5	94	-100.00
gain	94	5	-97.94
gain	5	95	-103.18
gain	95	5	-102.02
gain	5	96	-106.96
gain	96	5	-103.63
gain	5	97	-83.59
gain	97	5	-82.43
gain	5	98	-103.33
gain	98	5	-104.47
